protein_id	is_secreted	has_sp	sp_prob	cs_pos	signalp_pred	tm_count	topology	diamond_subject	gene_name	diamond_pident	diamond_evalue	source_organism	eggnog_desc	go_terms	kegg_ko	kegg_pathway	cog_category	pfam_domains
TRINITY_DN307_c1_g1_i3.p1	True	True	1.0	44	SP(Sec/SPI)	0												
TRINITY_DN37934_c0_g1_i12.p1	True	True	1.0	20	SP(Sec/SPI)	0		XP_046821289.1	XP_046821289.1 lysozyme-like isoform X3 [Vespa cra	46.6	5.58e-34	Vespa crabro	Destabilase		ko:K17543		G	Destabilase(PF05497.18)
TRINITY_DN35499_c0_g1_i1.p1	True	True	1.0	27	SP(Sec/SPI)	0		XP_046677176.1	XP_046677176.1 uncharacterized protein LOC12436525	33.7	2.13e-24	Homalodisca vitripennis						OBP47_like(PF22651.2)
TRINITY_DN691_c0_g1_i6.p1	True	True	1.0	23	SP(Sec/SPI)	0		XP_054274250.1	XP_054274250.1 A disintegrin and metalloproteinase	81.9	0.0	Macrosteles quadrilineatus	metalloendopeptidase activity. It is involved in the biological process described with proteolysis	GO:0002791,GO:0002793,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005798,GO:0007275,GO:0008150,GO:0010646,GO:0010647,GO:0012505,GO:0023051,GO:0023056,GO:0031410,GO:0031982,GO:0032501,GO:0032502,GO:0032879,GO:0032880,GO:0043226,GO:0043227,GO:0043229,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0048518,GO:0048522,GO:0048736,GO:0048737,GO:0048856,GO:0050708,GO:0050714,GO:0050789,GO:0050794,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051222,GO:0051223,GO:0061356,GO:0061357,GO:0065007,GO:0070201,GO:0090087,GO:0097708,GO:1903530,GO:1903532,GO:1904951			O	Reprolysin_3(PF13582.13);ADAMTS_CR_2(PF17771.7);Reprolysin_2(PF13574.13);Reprolysin(PF01421.26);Reprolysin_5(PF13688.13);Reprolysin_4(PF13583.12)
TRINITY_DN1304_c0_g1_i7.p1	True	True	1.0	22	SP(Sec/SPI)	0		XP_054268530.1	XP_054268530.1 annexin A7-like [Macrosteles quadri	40.8	2.89e-32	Macrosteles quadrilineatus			ko:K03006	ko00230,ko00240,ko01100,ko03020,ko05016,ko05168,ko05169,map00230,map00240,map01100,map03020,map05016,map05168,map05169		
TRINITY_DN307_c1_g1_i6.p1	True	True	1.0	44	SP(Sec/SPI)	0												
TRINITY_DN493_c1_g1_i24.p1	True	True	1.0	20	SP(Sec/SPI)	0		XP_046669491.1	XP_046669491.1 glutamate receptor ionotropic, kain	61.9	1.82e-35	Homalodisca vitripennis	Eukaryotic homologues of bacterial periplasmic substrate binding proteins.	GO:0001508,GO:0001640,GO:0001662,GO:0001664,GO:0001932,GO:0002209,GO:0003008,GO:0003674,GO:0004888,GO:0004930,GO:0004970,GO:0005102,GO:0005215,GO:0005216,GO:0005230,GO:0005231,GO:0005234,GO:0005244,GO:0005261,GO:0005262,GO:0005267,GO:0005272,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005887,GO:0006355,GO:0006357,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0006814,GO:0006816,GO:0006873,GO:0006874,GO:0006875,GO:0006886,GO:0006915,GO:0006950,GO:0006952,GO:0007154,GO:0007165,GO:0007166,GO:0007186,GO:0007187,GO:0007188,GO:0007193,GO:0007196,GO:0007204,GO:0007215,GO:0007216,GO:0007267,GO:0007268,GO:0007274,GO:0007275,GO:0007399,GO:0007417,GO:0007610,GO:0008066,GO:0008104,GO:0008144,GO:0008150,GO:0008219,GO:0008324,GO:0008328,GO:0009889,GO:0009966,GO:0009987,GO:0010468,GO:0010556,GO:0010646,GO:0010647,GO:0010648,GO:0010941,GO:0010942,GO:0012501,GO:0014052,GO:0014054,GO:0014069,GO:0015031,GO:0015075,GO:0015077,GO:0015079,GO:0015081,GO:0015085,GO:0015267,GO:0015276,GO:0015277,GO:0015318,GO:0015672,GO:0015833,GO:0016020,GO:0016021,GO:0016595,GO:0016597,GO:0019219,GO:0019220,GO:0019222,GO:0019226,GO:0019228,GO:0019722,GO:0019725,GO:0019899,GO:0019904,GO:0019932,GO:0022803,GO:0022824,GO:0022832,GO:0022834,GO:0022835,GO:0022836,GO:0022838,GO:0022839,GO:0022843,GO:0022849,GO:0022857,GO:0022890,GO:0023051,GO:0023052,GO:0023056,GO:0023057,GO:0030001,GO:0030003,GO:0030165,GO:0030424,GO:0030425,GO:0030510,GO:0030534,GO:0030594,GO:0031224,GO:0031226,GO:0031323,GO:0031326,GO:0031399,GO:0031406,GO:0031594,GO:0031624,GO:0031625,GO:0032228,GO:0032229,GO:0032230,GO:0032268,GO:0032279,GO:0032501,GO:0032502,GO:0032838,GO:0032839,GO:0032872,GO:0032879,GO:0032890,GO:0032892,GO:0032983,GO:0032991,GO:0033036,GO:0033267,GO:0033555,GO:0034220,GO:0034613,GO:0034702,GO:0034703,GO:0034705,GO:0034706,GO:0035235,GO:0035249,GO:0035556,GO:0035637,GO:0035725,GO:0036094,GO:0036477,GO:0038023,GO:0042325,GO:0042391,GO:0042592,GO:0042596,GO:0042734,GO:0042802,GO:0042803,GO:0042886,GO:0042981,GO:0042995,GO:0043005,GO:0043025,GO:0043065,GO:0043066,GO:0043067,GO:0043068,GO:0043069,GO:0043113,GO:0043167,GO:0043168,GO:0043177,GO:0043179,GO:0043195,GO:0043197,GO:0043204,GO:0043226,GO:0043235,GO:0043269,GO:0043270,GO:0043408,GO:0043523,GO:0043524,GO:0043525,GO:0043679,GO:0044070,GO:0044297,GO:0044306,GO:0044309,GO:0044389,GO:0044390,GO:0044424,GO:0044425,GO:0044444,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0045184,GO:0045202,GO:0045211,GO:0046328,GO:0046873,GO:0046907,GO:0046983,GO:0048167,GO:0048168,GO:0048169,GO:0048172,GO:0048265,GO:0048266,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048731,GO:0048786,GO:0048856,GO:0048878,GO:0050789,GO:0050794,GO:0050801,GO:0050803,GO:0050804,GO:0050805,GO:0050806,GO:0050877,GO:0050896,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051171,GO:0051174,GO:0051179,GO:0051234,GO:0051246,GO:0051252,GO:0051402,GO:0051480,GO:0051588,GO:0051590,GO:0051641,GO:0051649,GO:0051668,GO:0051716,GO:0051899,GO:0051952,GO:0051954,GO:0051955,GO:0051957,GO:0051966,GO:0051967,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0055085,GO:0060024,GO:0060025,GO:0060078,GO:0060079,GO:0060080,GO:0060089,GO:0060255,GO:0060401,GO:0060402,GO:0060548,GO:0065007,GO:0065008,GO:0070302,GO:0070509,GO:0070588,GO:0070727,GO:0070838,GO:0070997,GO:0071702,GO:0071705,GO:0071804,GO:0071805,GO:0071944,GO:0072503,GO:0072507,GO:0072511,GO:0072657,GO:0080090,GO:0080134,GO:0080135,GO:0090092,GO:0090287,GO:0097060,GO:0097447,GO:0097458,GO:0097482,GO:0097553,GO:0098590,GO:0098655,GO:0098657,GO:0098659,GO:0098660,GO:0098662,GO:0098703,GO:0098739,GO:0098771,GO:0098793,GO:0098794,GO:0098796,GO:0098797,GO:0098802,GO:0098878,GO:0098916,GO:0098975,GO:0098984,GO:0098988,GO:0099094,GO:0099177,GO:0099536,GO:0099537,GO:0099565,GO:0099568,GO:0099572,GO:0099587,GO:0099604,GO:0120025,GO:0120038,GO:0120111,GO:0150034,GO:1900073,GO:1900075,GO:1901214,GO:1901215,GO:1901216,GO:1902495,GO:1902531,GO:1902656,GO:1903506,GO:1903793,GO:1905114,GO:1990351,GO:2000112,GO:2001141	ko:K05201,ko:K05202,ko:K05203,ko:K05313	ko04080,ko04724,map04080,map04724	P	ANF_receptor(PF01094.35)
TRINITY_DN244369_c0_g1_i1.p1	True	True	1.0	22	SP(Sec/SPI)	0		WP_107810179.1	WP_107810179.1 tetratricopeptide repeat protein [E	99.4	9.87e-107	Elizabethkingia sp. YR214	Tetratricopeptide repeat				O	TPR_6(PF13174.13);TPR_2(PF07719.24);TPR_8(PF13181.13)
TRINITY_DN383_c1_g1_i4.p1	True	True	1.0	21	SP(Sec/SPI)	0		QBP17600.1	QBP17600.1 heparan sulfate proteoglycan [Recilia d	59.0	0.0	Recilia dorsalis	Laminin G domain	GO:0000323,GO:0000902,GO:0000904,GO:0001523,GO:0003674,GO:0005102,GO:0005178,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005604,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005773,GO:0005775,GO:0005794,GO:0005796,GO:0005886,GO:0006022,GO:0006023,GO:0006024,GO:0006026,GO:0006027,GO:0006629,GO:0006720,GO:0006721,GO:0006807,GO:0006810,GO:0006897,GO:0006898,GO:0006928,GO:0006935,GO:0006950,GO:0006952,GO:0006954,GO:0007163,GO:0007275,GO:0007399,GO:0007409,GO:0007411,GO:0007414,GO:0007415,GO:0007417,GO:0007420,GO:0008022,GO:0008037,GO:0008038,GO:0008045,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009605,GO:0009653,GO:0009892,GO:0009966,GO:0009967,GO:0009987,GO:0010605,GO:0010646,GO:0010647,GO:0010941,GO:0012505,GO:0016020,GO:0016043,GO:0016101,GO:0016192,GO:0016525,GO:0019222,GO:0019538,GO:0022008,GO:0022603,GO:0023051,GO:0023056,GO:0030011,GO:0030030,GO:0030154,GO:0030182,GO:0030198,GO:0030203,GO:0031012,GO:0031175,GO:0031974,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0032991,GO:0035088,GO:0035090,GO:0040011,GO:0042221,GO:0042330,GO:0042493,GO:0043062,GO:0043170,GO:0043202,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044238,GO:0044255,GO:0044260,GO:0044267,GO:0044421,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044437,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044877,GO:0045197,GO:0045199,GO:0045765,GO:0048468,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0050750,GO:0050789,GO:0050793,GO:0050794,GO:0050839,GO:0050896,GO:0051093,GO:0051128,GO:0051129,GO:0051171,GO:0051172,GO:0051179,GO:0051234,GO:0051239,GO:0051241,GO:0051246,GO:0051248,GO:0060255,GO:0060322,GO:0060548,GO:0061245,GO:0061564,GO:0062023,GO:0065007,GO:0070013,GO:0070325,GO:0071704,GO:0071840,GO:0071944,GO:0072347,GO:0072358,GO:0072359,GO:0080090,GO:0097485,GO:0098657,GO:0098796,GO:0098797,GO:0120036,GO:0120039,GO:1901135,GO:1901136,GO:1901137,GO:1901342,GO:1901343,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1902903,GO:1902904,GO:1905906,GO:1905907,GO:2000026,GO:2000181,GO:2001260,GO:2001262	ko:K06255	ko04512,ko05161,ko05205,map04512,map05161,map05205	T	Ldl_recept_a(PF00057.24);Ig_3(PF13927.13);I-set(PF07679.23);Laminin_B(PF00052.25);Ig_2(PF13895.13);ig(PF00047.32);V-set(PF07686.24);EGF_laminin(PF00053.31);Ig_VEGFR-1-like_5th(PF22971.3);EGF_LMN_ATRN(PF24973.2);Ig_VSIG10L2_N(PF28299.1);Zwei_Ig_N(PF26428.1);Izumo-Ig(PF16706.12)
TRINITY_DN7089_c0_g1_i1.p1	True	True	1.0	19	SP(Sec/SPI)	1	h	BES95551.1	BES95551.1 Thioredoxin [Nesidiocoris tenuis]	69.8	6.01e-140	Nesidiocoris tenuis	It is involved in the biological process described with cell redox homeostasis	GO:0003674,GO:0003756,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006457,GO:0006810,GO:0006897,GO:0006909,GO:0006950,GO:0008150,GO:0009987,GO:0012505,GO:0016192,GO:0016853,GO:0016860,GO:0016864,GO:0033554,GO:0034976,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043277,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0098657,GO:0140096			O	Thioredoxin(PF00085.27);Thioredoxin_2(PF13098.14);Thioredoxin_6(PF13848.13)
TRINITY_DN1716_c0_g1_i10.p1	True	True	1.0	19	SP(Sec/SPI)	0												
TRINITY_DN13091_c0_g1_i2.p1	True	True	1.0	20	SP(Sec/SPI)	0												
TRINITY_DN209138_c0_g1_i2.p1	True	True	1.0	19	SP(Sec/SPI)	0		XP_054262010.1	XP_054262010.1 juvenile hormone esterase-like isof	49.2	2.34e-166	Macrosteles quadrilineatus	Belongs to the type-B carboxylesterase lipase family	GO:0003674,GO:0003824,GO:0016787,GO:0016788,GO:0052689	ko:K01044,ko:K01049,ko:K01063,ko:K03927	ko00564,ko00981,ko00983,ko01100,ko04725,map00564,map00981,map00983,map01100,map04725	G	COesterase(PF00135.35);BD-FAE(PF20434.6)
TRINITY_DN3192_c5_g1_i6.p1	True	True	1.0	25	SP(Sec/SPI)	0		XP_054266708.1	XP_054266708.1 U-scoloptoxin(05)-Cw1a isoform X1 [	71.2	4.77e-56	Macrosteles quadrilineatus		GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0007043,GO:0007275,GO:0007424,GO:0008150,GO:0009986,GO:0009987,GO:0016020,GO:0016043,GO:0019991,GO:0022607,GO:0031224,GO:0031225,GO:0031226,GO:0032501,GO:0032502,GO:0034329,GO:0034330,GO:0035152,GO:0043297,GO:0044085,GO:0044425,GO:0044459,GO:0044464,GO:0045216,GO:0046658,GO:0048731,GO:0048856,GO:0060541,GO:0065007,GO:0065008,GO:0071840,GO:0071944				QVR(PF17064.12)
TRINITY_DN6245_c0_g1_i2.p1	True	True	1.0	21	SP(Sec/SPI)	0		RZF41288.1	RZF41288.1 hypothetical protein LSTR_LSTR000002 [L	40.1	8.84e-169	Laodelphax striatellus	serine-type endopeptidase activity. It is involved in the biological process described with proteolysis	GO:0000003,GO:0000902,GO:0001700,GO:0002009,GO:0002165,GO:0003006,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0007163,GO:0007275,GO:0007390,GO:0007391,GO:0007392,GO:0007394,GO:0007444,GO:0007472,GO:0007477,GO:0007483,GO:0007484,GO:0007485,GO:0007548,GO:0007552,GO:0007560,GO:0008150,GO:0008360,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009826,GO:0009886,GO:0009887,GO:0009888,GO:0009966,GO:0009968,GO:0009987,GO:0010646,GO:0010648,GO:0016043,GO:0016049,GO:0016331,GO:0016476,GO:0022414,GO:0022603,GO:0022604,GO:0023051,GO:0023057,GO:0030539,GO:0032501,GO:0032502,GO:0032989,GO:0035088,GO:0035112,GO:0035126,GO:0035215,GO:0035220,GO:0035239,GO:0035295,GO:0040007,GO:0044421,GO:0044424,GO:0044464,GO:0045197,GO:0045995,GO:0046661,GO:0048513,GO:0048519,GO:0048523,GO:0048563,GO:0048569,GO:0048583,GO:0048585,GO:0048589,GO:0048598,GO:0048608,GO:0048707,GO:0048729,GO:0048731,GO:0048802,GO:0048803,GO:0048805,GO:0048806,GO:0048808,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0051239,GO:0060429,GO:0060560,GO:0060562,GO:0061245,GO:0061458,GO:0065007,GO:0065008,GO:0071840,GO:0090092,GO:0090097,GO:0090099,GO:0090101,GO:0090598,GO:2000026			E	Trypsin(PF00089.33);CLIP_SPH_Scar(PF18399.7);Collagen(PF01391.24)
TRINITY_DN141487_c0_g1_i13.p1	True	True	1.0	21	SP(Sec/SPI)	0		XP_054258943.1	XP_054258943.1 protein slit [Macrosteles quadrilin	90.6	0.0	Macrosteles quadrilineatus	Leucine rich repeat C-terminal domain	GO:0000003,GO:0000902,GO:0000904,GO:0001525,GO:0001554,GO:0001558,GO:0001568,GO:0001655,GO:0001656,GO:0001657,GO:0001667,GO:0001701,GO:0001704,GO:0001707,GO:0001763,GO:0001764,GO:0001822,GO:0001823,GO:0001932,GO:0001933,GO:0001944,GO:0001959,GO:0001960,GO:0002009,GO:0002040,GO:0002042,GO:0002682,GO:0002683,GO:0002685,GO:0002686,GO:0002688,GO:0002689,GO:0003002,GO:0003006,GO:0003007,GO:0003008,GO:0003013,GO:0003018,GO:0003151,GO:0003170,GO:0003171,GO:0003176,GO:0003177,GO:0003179,GO:0003180,GO:0003181,GO:0003184,GO:0003205,GO:0003206,GO:0003231,GO:0003279,GO:0003281,GO:0003674,GO:0004857,GO:0005095,GO:0005102,GO:0005488,GO:0005509,GO:0005515,GO:0005539,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005886,GO:0006810,GO:0006915,GO:0006928,GO:0006929,GO:0006935,GO:0007097,GO:0007154,GO:0007155,GO:0007165,GO:0007166,GO:0007275,GO:0007369,GO:0007389,GO:0007399,GO:0007409,GO:0007411,GO:0007417,GO:0007420,GO:0007424,GO:0007427,GO:0007431,GO:0007432,GO:0007498,GO:0007502,GO:0007507,GO:0007509,GO:0007548,GO:0008015,GO:0008037,GO:0008038,GO:0008045,GO:0008064,GO:0008078,GO:0008150,GO:0008201,GO:0008219,GO:0008285,GO:0008347,GO:0008361,GO:0008406,GO:0008585,GO:0009605,GO:0009653,GO:0009719,GO:0009725,GO:0009790,GO:0009792,GO:0009887,GO:0009888,GO:0009892,GO:0009966,GO:0009968,GO:0009986,GO:0009987,GO:0009991,GO:0010033,GO:0010160,GO:0010243,GO:0010468,GO:0010469,GO:0010563,GO:0010591,GO:0010593,GO:0010594,GO:0010596,GO:0010605,GO:0010629,GO:0010631,GO:0010632,GO:0010633,GO:0010639,GO:0010646,GO:0010648,GO:0010720,GO:0010721,GO:0010769,GO:0010770,GO:0010771,GO:0010941,GO:0010942,GO:0010975,GO:0010976,GO:0010977,GO:0012501,GO:0014070,GO:0014910,GO:0014912,GO:0016020,GO:0016043,GO:0016049,GO:0016198,GO:0016199,GO:0016358,GO:0016477,GO:0019220,GO:0019222,GO:0021510,GO:0021537,GO:0021543,GO:0021772,GO:0021795,GO:0021800,GO:0021823,GO:0021825,GO:0021827,GO:0021836,GO:0021872,GO:0021879,GO:0021884,GO:0021885,GO:0021889,GO:0021891,GO:0021952,GO:0021953,GO:0021954,GO:0021955,GO:0021957,GO:0021966,GO:0021972,GO:0021987,GO:0021988,GO:0022008,GO:0022028,GO:0022029,GO:0022407,GO:0022409,GO:0022412,GO:0022414,GO:0022602,GO:0022603,GO:0022604,GO:0022610,GO:0022612,GO:0023051,GO:0023052,GO:0023057,GO:0030030,GO:0030154,GO:0030155,GO:0030182,GO:0030234,GO:0030308,GO:0030334,GO:0030336,GO:0030516,GO:0030517,GO:0030545,GO:0030695,GO:0030832,GO:0030833,GO:0030837,GO:0030879,GO:0030900,GO:0031175,GO:0031290,GO:0031323,GO:0031324,GO:0031333,GO:0031344,GO:0031345,GO:0031346,GO:0031347,GO:0031348,GO:0031399,GO:0031400,GO:0031667,GO:0031960,GO:0032101,GO:0032102,GO:0032103,GO:0032268,GO:0032269,GO:0032271,GO:0032272,GO:0032501,GO:0032502,GO:0032504,GO:0032535,GO:0032870,GO:0032879,GO:0032956,GO:0032970,GO:0032989,GO:0032990,GO:0032991,GO:0032992,GO:0033043,GO:0033563,GO:0033993,GO:0034260,GO:0035050,GO:0035239,GO:0035272,GO:0035295,GO:0035385,GO:0035690,GO:0040007,GO:0040008,GO:0040011,GO:0040012,GO:0040013,GO:0040017,GO:0042063,GO:0042074,GO:0042127,GO:0042221,GO:0042325,GO:0042326,GO:0042330,GO:0042493,GO:0042698,GO:0042802,GO:0042803,GO:0042981,GO:0043009,GO:0043065,GO:0043067,GO:0043068,GO:0043086,GO:0043087,GO:0043114,GO:0043116,GO:0043167,GO:0043168,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043236,GO:0043237,GO:0043254,GO:0043394,GO:0043395,GO:0043534,GO:0043542,GO:0044087,GO:0044092,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0045137,GO:0045499,GO:0045595,GO:0045596,GO:0045597,GO:0045664,GO:0045665,GO:0045666,GO:0045785,GO:0045926,GO:0045936,GO:0046545,GO:0046660,GO:0046872,GO:0046907,GO:0046983,GO:0048018,GO:0048332,GO:0048468,GO:0048495,GO:0048511,GO:0048513,GO:0048514,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048545,GO:0048565,GO:0048568,GO:0048583,GO:0048584,GO:0048585,GO:0048588,GO:0048589,GO:0048598,GO:0048608,GO:0048609,GO:0048638,GO:0048640,GO:0048645,GO:0048646,GO:0048666,GO:0048667,GO:0048675,GO:0048699,GO:0048729,GO:0048731,GO:0048732,GO:0048754,GO:0048812,GO:0048813,GO:0048841,GO:0048843,GO:0048846,GO:0048853,GO:0048854,GO:0048856,GO:0048858,GO:0048859,GO:0048869,GO:0048870,GO:0050727,GO:0050728,GO:0050767,GO:0050768,GO:0050769,GO:0050770,GO:0050771,GO:0050772,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050803,GO:0050807,GO:0050840,GO:0050896,GO:0050919,GO:0050920,GO:0050921,GO:0050922,GO:0050923,GO:0050924,GO:0050929,GO:0051056,GO:0051058,GO:0051093,GO:0051094,GO:0051128,GO:0051129,GO:0051130,GO:0051171,GO:0051172,GO:0051174,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051241,GO:0051246,GO:0051248,GO:0051270,GO:0051271,GO:0051336,GO:0051346,GO:0051384,GO:0051414,GO:0051493,GO:0051494,GO:0051640,GO:0051641,GO:0051647,GO:0051649,GO:0051656,GO:0051674,GO:0051716,GO:0051960,GO:0051961,GO:0051962,GO:0051963,GO:0051964,GO:0055123,GO:0060255,GO:0060284,GO:0060322,GO:0060411,GO:0060412,GO:0060429,GO:0060443,GO:0060491,GO:0060541,GO:0060560,GO:0060562,GO:0060589,GO:0060603,GO:0060759,GO:0060761,GO:0060763,GO:0061138,GO:0061180,GO:0061364,GO:0061387,GO:0061458,GO:0061476,GO:0061564,GO:0065007,GO:0065008,GO:0065009,GO:0070099,GO:0070100,GO:0070887,GO:0071310,GO:0071417,GO:0071495,GO:0071503,GO:0071504,GO:0071622,GO:0071623,GO:0071666,GO:0071671,GO:0071672,GO:0071675,GO:0071676,GO:0071840,GO:0071944,GO:0072001,GO:0072073,GO:0072163,GO:0072164,GO:0072358,GO:0072359,GO:0080090,GO:0080134,GO:0090022,GO:0090024,GO:0090025,GO:0090027,GO:0090066,GO:0090130,GO:0090132,GO:0090259,GO:0090260,GO:0090287,GO:0090288,GO:0097305,GO:0097367,GO:0097374,GO:0097485,GO:0098609,GO:0098772,GO:0110053,GO:0120032,GO:0120033,GO:0120035,GO:0120036,GO:0120039,GO:1901654,GO:1901681,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902284,GO:1902531,GO:1902532,GO:1902622,GO:1902623,GO:1902667,GO:1902668,GO:1902742,GO:1902743,GO:1902744,GO:1902903,GO:1902904,GO:1905314,GO:1905489,GO:1905809,GO:1990138,GO:2000026,GO:2000145,GO:2000146,GO:2000274	ko:K06838,ko:K06839,ko:K06850,ko:K19036	ko04360,map04360	TW	LRR_8(PF13855.13);LRR_4(PF12799.14);LRR_5(PF13306.13);Laminin_G_1(PF00054.31);EGF(PF00008.34);Laminin_G_2(PF02210.32);LRRNT(PF01462.24);hEGF(PF12661.14);LRR_9(PF14580.13);LRRCT(PF01463.30);LRR_1(PF00560.40);EGF_TEN(PF25024.1)
